sql,num_tables,num_joins,num_filters,num_subqueries,subquery_depth,num_aggregates,has_groupby,has_orderby,has_limit,select_star,window_functions,udf_usage,s3_scan,cartesian_join,query_length,estimated_table_size_max,estimated_join_output,estimated_output_rows,estimated_sort_cost,select_star_columns_estimate,label
SELECT * FROM (SELECT t0.payload FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id INNER JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.ts > '2021-01-01' AND t0.event_id = 599 AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.ts > '2021-01-01' AND t3.ts > '2021-01-01' ) sub WHERE sub.event_id IS NOT NULL,1,3,5,1,1,0,0,0,0,1,0,0,0,0,394,50000000,12500,12500,170120.50593046015,4,2
"SELECT t0.event_id, t0.payload, t0.user_id, t0.ts FROM huge_events t0 ORDER BY t0.payload DESC LIMIT 100 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,104,50000000,50000000,50000000,1278771237.9549448,0,1
"SELECT t1.order_id, t1.order_date, t0.order_date, t0.price FROM orders t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t0.order_date BETWEEN '2020-01-01' AND '2022-12-31' AND t1.order_date BETWEEN '2020-01-01' AND '2022-12-31' ",1,1,3,0,0,0,0,0,0,0,0,0,0,0,234,7000000,700000,700000,13591896.77754609,0,1
SELECT t0.id FROM small_table t0 LIMIT 1000 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43,100,100,100,664.3856189774724,0,0
"SELECT t0.value, SUM(t0.ts) FROM small_table t0 GROUP BY t0.id ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,62,100,100,5,11.60964047443681,0,1
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,85,100,10,10,33.219280948873624,0,0
"SELECT t0.id, SUM(t0.id) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.value IS NOT NULL GROUP BY t0.id ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,111,100,10,1,0.0,0,1
"SELECT t1.id, t0.id, t0.ts, t1.ts FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t1.value IS NOT NULL ORDER BY t1.ts DESC LIMIT 50 ",1,1,1,0,0,0,0,1,1,0,0,0,0,0,151,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,100,100,664.3856189774724,0,0
"SELECT t1.price, t0.event_id, t1.name, t1.product_id FROM clickstream t0 LEFT JOIN products t1 ON t0.event_id = t1.product_id WHERE t1.product_id IN (4,46,13) ORDER BY t0.ts DESC LIMIT 100 ",2,1,1,0,1,0,0,1,1,0,0,0,0,0,188,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t0.amount, t0.transaction_date, t1.transaction_date FROM big_sales_table t0 RIGHT JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id WHERE t0.transaction_date > '2021-01-01' AND t0.user_id = 889 LIMIT 10 ",2,2,1,0,0,0,0,0,1,0,0,0,0,0,263,20000000,100000,100000,1660964.0474436812,0,1
SELECT t0.value FROM small_table t0 ORDER BY t0.ts DESC ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,55,100,100,100,664.3856189774724,0,0
"SELECT t0.event_type, t0.user_id, MAX(t1.user_id) FROM clickstream t0 LEFT JOIN user_master t1 ON t0.user_id = t1.user_id GROUP BY t1.name ",2,1,0,0,1,1,1,0,0,0,0,0,0,0,138,20000000,20000000,1000000,19931568.569324173,0,2
"SELECT t4.event_id, t4.ts FROM clickstream t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id INNER JOIN huge_events t3 ON t0.user_id = t3.user_id LEFT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t2.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t4.payload IS NOT NULL ORDER BY t1.ts DESC ",2,4,2,0,0,0,0,1,0,0,0,0,0,0,353,50000000,625,625,5804.820237218405,0,1
"SELECT t2.user_id, t2.amount, MIN(t1.event_type) FROM clickstream t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id INNER JOIN big_sales_table t2 ON t0.user_id = t2.user_id WHERE t0.event_type IS NOT NULL AND t2.user_id IN (51,81,54) GROUP BY t2.user_id LIMIT 1000 ",2,2,1,0,1,1,1,0,1,0,0,0,0,0,269,20000000,100000,5000,61438.56189774724,0,2
"SELECT t0.id, t0.value, SUM(t0.value) FROM small_table t0 WHERE t0.id = 41 AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.id HAVING COUNT(1) > 10 ",1,0,2,0,1,2,1,0,0,0,0,0,0,0,158,100,10,1,0.0,0,1
"SELECT t0.val, t0.id, MIN(t0.val) FROM small_lookup t0 GROUP BY t0.val ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,70,1000,1000,50,282.1928094887362,0,1
"SELECT t0.event_id, AVG(t0.ts) FROM huge_events t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.event_type IS NOT NULL GROUP BY t0.ts ",2,1,2,0,1,1,1,0,0,0,0,0,0,0,198,50000000,5000000,250000,4482892.142331043,0,2
"SELECT t0.value, t0.id, t0.ts FROM small_table t0 LIMIT 1000 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,100,100,100,664.3856189774724,0,0
"SELECT t0.name, t1.category, t1.name FROM products t0 INNER JOIN products t1 ON t0.product_id = t1.product_id LEFT JOIN big_sales_table t2 ON t0.product_id = t2.id WHERE t0.price > 391 AND t1.product_id = 411 AND t1.price > 100 LIMIT 100 ",2,2,2,0,0,0,0,0,1,0,0,0,0,0,237,10000000,50000,50000,780482.0237218406,0,1
"SELECT t0.id, t0.ts, MIN(t0.value) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,72,100,100,5,11.60964047443681,0,1
"SELECT t2.price, t2.user_id, t2.order_date, t0.price FROM products t0 INNER JOIN clickstream t1 ON t0.product_id = t1.event_id INNER JOIN orders t2 ON t0.product_id = t2.order_id WHERE t1.user_id = 349 AND t1.event_type IS NOT NULL LIMIT 1000 ",3,2,1,0,0,0,0,0,1,0,0,0,0,0,242,20000000,100000,100000,1660964.0474436812,0,1
"SELECT t0.id, MIN(t0.val) FROM small_lookup t0 GROUP BY t0.id HAVING COUNT(1) > 10 ORDER BY t0.val DESC ",1,0,0,0,1,2,1,1,0,0,0,0,0,0,103,1000,1000,50,282.1928094887362,0,1
"SELECT t0.month, t0.date, t0.year FROM dim_date t0 ORDER BY t0.month DESC LIMIT 10 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,82,3650,3650,3650,43192.93473258981,0,0
"SELECT t0.ts, t0.value FROM small_table t0 WHERE t0.id = 870 AND t0.value IS NOT NULL LIMIT 1000 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,96,100,10,10,33.219280948873624,0,0
"SELECT t0.value, AVG(t0.id) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.id = 795 ORDER BY t0.ts DESC LIMIT 50 ",1,0,2,0,1,1,0,1,1,0,0,0,0,0,142,100,10,10,33.219280948873624,0,0
"SELECT t0.order_date, t0.order_id, t0.price, MAX(t0.user_id) FROM orders t0 WHERE t0.order_id = 547 AND t0.price > 401 GROUP BY t0.price ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,136,7000000,700000,35000,528327.3555562469,0,1
"SELECT t1.user_id, t1.order_id, t0.name, t0.price FROM products t0 LEFT JOIN orders t1 ON t0.product_id = t1.order_id INNER JOIN orders t2 ON t0.product_id = t2.order_id WHERE t0.category BETWEEN '2020-01-01' AND '2022-12-31' AND t1.price > 249 ORDER BY t0.name DESC ",2,2,2,0,0,0,0,1,0,0,0,0,0,0,266,7000000,35000,35000,528327.3555562469,0,1
SELECT t0.value FROM small_table t0 ORDER BY t0.value DESC ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,100,100,664.3856189774724,0,0
"SELECT t0.value, MAX(t0.id) FROM small_table t0 GROUP BY t0.ts ORDER BY t0.ts DESC LIMIT 1000 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,93,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.id, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' ORDER BY t0.ts DESC LIMIT 50 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,130,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.val, COUNT(t0.val) FROM small_lookup t0 GROUP BY t0.val HAVING COUNT(1) > 10 ORDER BY t0.val DESC LIMIT 50 ",1,0,0,0,1,2,1,1,1,0,0,0,0,0,123,1000,1000,50,282.1928094887362,0,0
"SELECT t0.ts, MIN(t0.id) FROM small_table t0 GROUP BY t0.value ORDER BY t0.id DESC ",1,0,0,0,1,1,1,1,0,0,0,0,0,0,82,100,100,5,11.60964047443681,0,1
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 WHERE t0.id = 46 ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,66,100,10,10,33.219280948873624,0,0
"SELECT t1.user_id, t1.price, t0.user_id, t1.order_date FROM big_sales_table t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t0.transaction_date > '2021-01-01' LIMIT 50 ",2,1,1,0,0,0,0,0,1,0,0,0,0,0,175,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,100,100,664.3856189774724,0,0
SELECT t0.ts FROM small_table t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.ts > '2021-01-01' ORDER BY t0.id DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,121,100,10,10,33.219280948873624,0,0
"SELECT t1.ts, MAX(t0.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id ORDER BY t1.ts DESC ",1,1,0,0,1,1,0,1,0,0,0,0,0,0,109,100,100,100,664.3856189774724,0,0
"SELECT t0.user_id, t0.amount, t1.name FROM big_sales_table t0 RIGHT JOIN user_master t1 ON t0.user_id = t1.user_id WHERE t0.transaction_date > '2021-01-01' LIMIT 100 ",2,1,1,0,0,0,0,0,1,0,0,0,0,0,165,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t1.order_date, t1.order_id, t0.event_id, t0.ts, MIN(t1.price) FROM clickstream t0 INNER JOIN orders t1 ON t0.user_id = t1.user_id WHERE t1.user_id = 707 AND t1.price > 298 GROUP BY t0.event_id ",2,1,1,0,1,1,1,0,0,0,0,0,0,0,199,20000000,2000000,100000,1660964.0474436812,0,2
"SELECT t0.name, t0.user_id, t1.order_id FROM user_master t0 INNER JOIN orders t1 ON t0.user_id = t1.user_id WHERE t0.created_at BETWEEN '2020-01-01' AND '2022-12-31' AND t0.created_at > '2021-01-01' LIMIT 100 ",2,1,2,0,0,0,0,0,1,0,0,0,0,0,208,7000000,700000,700000,13591896.77754609,0,1
"SELECT t0.ts, MAX(t0.ts) FROM small_table t0 ORDER BY t0.ts DESC LIMIT 10 ",1,0,0,0,1,1,0,1,1,0,0,0,0,0,73,100,100,100,664.3856189774724,0,0
"SELECT t1.id, t1.ts, t0.value, t0.ts, MIN(t0.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t1.ts > '2021-01-01' GROUP BY t1.value ",1,1,1,0,1,1,1,0,0,0,0,0,0,0,159,100,10,1,0.0,0,1
SELECT t0.id FROM small_table t0 ORDER BY t0.id DESC LIMIT 50 ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,61,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t1.id FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' AND t1.value IS NOT NULL ORDER BY t1.ts DESC LIMIT 1000 ",1,1,1,0,0,0,0,1,1,0,0,0,0,0,165,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id, t2.ts, t0.amount, t1.payload FROM big_sales_table t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id LEFT JOIN huge_events t2 ON t0.user_id = t2.user_id WHERE t1.user_id = 526 AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' ",2,2,2,0,0,0,0,0,0,0,0,0,0,0,247,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.name, t0.region, MAX(t0.name) FROM user_master t0 WHERE t0.created_at > '2021-01-01' AND t0.region IS NOT NULL ",1,0,1,0,1,1,0,0,0,0,0,0,0,0,120,1000000,100000,100000,1660964.0474436812,0,0
"SELECT t0.value, t0.id, t0.ts, COUNT(t0.ts) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,81,100,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.user_id, t0.amount, AVG(t0.transaction_date) FROM big_sales_table t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id ",2,1,0,0,1,1,0,0,0,0,0,0,0,0,132,10000000,10000000,10000000,232534966.64211535,0,2
"SELECT t1.price, t2.payload, MAX(t1.price) FROM huge_events t0 INNER JOIN orders t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id INNER JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.ts > '2021-01-01' GROUP BY t1.user_id HAVING COUNT(1) > 10 ORDER BY t3.payload DESC ",2,3,1,0,1,2,1,1,0,0,0,0,0,0,309,50000000,12500,625,5804.820237218405,0,2
"SELECT * FROM (SELECT t0.user_id, t2.payload, t0.ts, t4.event_id, SUM(t0.user_id) FROM huge_events t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id INNER JOIN clickstream t4 ON t0.user_id = t4.user_id WHERE t1.event_id = 490 AND t2.user_id = 986 AND t4.event_id = 114 GROUP BY t4.event_type ORDER BY t3.payload DESC LIMIT 10 ) sub WHERE sub.event_id IS NOT NULL",2,4,2,1,2,1,1,1,1,1,0,0,0,0,474,50000000,625,31,153.58008562199313,8,2
"SELECT t0.ts, t0.id, t0.value, AVG(t0.value) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,82,100,100,5,11.60964047443681,0,1
"SELECT t0.id, MAX(t0.id) FROM small_table t0 GROUP BY t0.id ORDER BY t0.id DESC LIMIT 10 ",1,0,0,0,1,1,1,1,1,0,0,0,0,0,88,100,100,5,11.60964047443681,0,0
"SELECT t2.event_id, t1.user_id, t0.ts FROM huge_events t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id WHERE t0.payload IS NOT NULL AND t2.user_id = 602 ",2,2,1,0,0,0,0,0,0,0,0,0,0,0,212,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,85,100,10,10,33.219280948873624,0,0
"SELECT * FROM (SELECT t1.event_id, t0.ts FROM clickstream t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t3.payload IS NOT NULL ) sub WHERE sub.event_id IS NOT NULL",2,3,1,1,1,0,0,0,0,1,0,0,0,0,284,50000000,12500,12500,170120.50593046015,8,2
SELECT t1.ts FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL ORDER BY t1.id DESC LIMIT 50 ,1,1,1,0,0,0,0,1,1,0,0,0,0,0,131,100,10,10,33.219280948873624,0,0
"SELECT t0.ts, t0.value, AVG(t0.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL AND t0.id IN (14,88) LIMIT 10 ",1,1,1,0,1,1,0,0,1,0,0,0,0,0,156,100,10,10,33.219280948873624,0,0
"SELECT t0.value, SUM(t0.value) FROM small_table t0 GROUP BY t0.value LIMIT 50 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,77,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.ts, t0.id, MAX(t0.value) FROM small_table t0 GROUP BY t0.ts HAVING COUNT(1) > 10 ORDER BY t0.value DESC LIMIT 50 ",1,0,0,0,1,2,1,1,1,0,0,0,0,0,132,100,100,5,11.60964047443681,0,0
"SELECT t0.value, t0.ts, AVG(t0.ts) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.value IS NOT NULL ORDER BY t0.ts DESC LIMIT 50 ",1,0,1,0,1,1,0,1,1,0,0,0,0,0,135,100,10,10,33.219280948873624,0,0
SELECT t0.user_id FROM big_sales_table t0 ORDER BY t0.user_id DESC LIMIT 10 ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,75,10000000,10000000,10000000,232534966.64211535,0,1
"SELECT t0.id, SUM(t0.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.value IS NOT NULL AND t1.value IS NOT NULL AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.value ORDER BY t1.value DESC ",1,1,5,0,1,1,1,1,0,0,0,0,0,0,279,100,10,1,0.0,0,1
"SELECT t1.price, SUM(t2.price) FROM big_sales_table t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id RIGHT JOIN orders t2 ON t0.user_id = t2.user_id WHERE t0.amount > 320 AND t1.price > 458 GROUP BY t2.order_id ORDER BY t2.order_date DESC LIMIT 10 ",2,2,1,0,1,1,1,1,1,0,0,0,0,0,248,10000000,50000,2500,28219.28094887362,0,1
"SELECT t0.id, t0.val FROM small_lookup t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1000,1000,1000,9965.784284662088,0,0
"SELECT t1.id, t1.ts, t1.value, t0.id, MAX(t1.id) FROM small_lookup t0 INNER JOIN small_table t1 ON t0.id = t1.id GROUP BY t0.val LIMIT 10 ",2,1,0,0,1,1,1,0,1,0,0,0,0,0,137,1000,1000,50,282.1928094887362,0,1
"SELECT t0.val, t0.id FROM small_lookup t0 LEFT JOIN small_lookup t1 ON t0.id = t1.id WHERE t0.val IS NOT NULL AND t0.val IS NOT NULL LIMIT 50 ",1,1,1,0,0,0,0,0,1,0,0,0,0,0,141,1000,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.ts DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 ORDER BY t0.value DESC LIMIT 10 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,81,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.val, COUNT(t0.val) FROM small_lookup t0 WHERE t0.id = 33 GROUP BY t0.id HAVING COUNT(1) > 10 ORDER BY t0.val DESC LIMIT 50 ",1,0,1,0,1,2,1,1,1,0,0,0,0,0,139,1000,100,5,11.60964047443681,0,0
"SELECT t0.product_id, AVG(t1.event_id) FROM products t0 RIGHT JOIN clickstream t1 ON t0.product_id = t1.event_id LEFT JOIN big_sales_table t2 ON t0.product_id = t2.id WHERE t1.event_id = 861 AND t2.amount > 465 AND t2.id = 794 GROUP BY t2.user_id HAVING COUNT(1) > 10 LIMIT 10 ",3,2,2,0,1,2,1,0,1,0,0,0,0,0,276,20000000,100000,5000,61438.56189774724,0,2
"SELECT t0.ts, t0.user_id, SUM(t0.event_type) FROM clickstream t0 GROUP BY t0.event_id ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,85,20000000,20000000,1000000,19931568.569324173,0,2
"SELECT * FROM (SELECT t1.user_id, t0.price, t1.ts, SUM(t0.order_id) FROM orders t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t0.user_id = 557 LIMIT 100 ) sub WHERE sub.order_id IS NOT NULL",2,1,1,1,2,1,0,0,1,1,0,0,0,0,205,50000000,5000000,5000000,111267483.32105768,8,2
"SELECT t0.transaction_date, t1.event_id, t0.id FROM big_sales_table t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t0.id IN (25,93,68,85) AND t0.transaction_date > '2021-01-01' ORDER BY t1.payload DESC LIMIT 100 ",2,1,1,0,1,0,0,1,1,0,0,0,0,0,226,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t0.id, COUNT(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.value LIMIT 100 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,101,100,10,1,0.0,0,0
"SELECT t0.id, MAX(t0.ts) FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.id = 934 GROUP BY t0.value ORDER BY t0.value DESC LIMIT 100 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,138,100,10,1,0.0,0,0
"SELECT t0.id, t0.value, SUM(t0.ts) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,93,100,100,5,11.60964047443681,0,1
"SELECT t0.id, t1.id FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,81,100,100,100,664.3856189774724,0,0
"SELECT t1.price, t2.user_id, t0.user_id FROM user_master t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id RIGHT JOIN orders t2 ON t0.user_id = t2.user_id WHERE t0.created_at > '2021-01-01' AND t0.name IS NOT NULL ",2,2,1,0,0,0,0,0,0,0,0,0,0,0,213,7000000,35000,35000,528327.3555562469,0,1
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.value DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,72,100,100,100,664.3856189774724,0,0
"SELECT t1.value, t0.ts, t1.id, MIN(t1.ts) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t1.id = 698 GROUP BY t0.id ",1,1,1,0,1,1,1,0,0,0,0,0,0,0,137,100,10,1,0.0,0,1
"SELECT t0.value, t0.ts, t0.id, MIN(t0.id) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.id = 970 GROUP BY t0.value ",1,0,2,0,1,1,1,0,0,0,0,0,0,0,145,100,10,1,0.0,0,1
"SELECT t0.id, AVG(t0.ts) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.id IN (56,15,80) AND t0.id = 230 AND t1.value IS NOT NULL GROUP BY t1.value HAVING COUNT(1) > 10 ORDER BY t1.ts DESC ",1,1,2,0,1,2,1,1,0,0,0,0,0,0,213,100,10,1,0.0,0,1
"SELECT * FROM (SELECT t0.event_id, t3.payload, t0.payload, t2.event_id FROM huge_events t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.user_id = 848 AND t2.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t3.payload IS NOT NULL LIMIT 100 ) sub WHERE sub.event_id IS NOT NULL",1,3,3,1,1,0,0,0,1,1,0,0,0,0,394,50000000,12500,12500,170120.50593046015,4,2
"SELECT t0.payload, t0.ts FROM huge_events t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,53,50000000,50000000,50000000,1278771237.9549448,0,1
"SELECT t0.amount, t0.user_id FROM big_sales_table t0 WHERE t0.transaction_date > '2021-01-01' AND t0.id IN (81,23,89,17) ORDER BY t0.transaction_date DESC ",1,0,1,0,1,0,0,1,0,0,0,0,0,0,154,10000000,1000000,1000000,19931568.569324173,0,1
SELECT t0.value FROM small_table t0 LIMIT 100 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,45,100,100,100,664.3856189774724,0,0
"SELECT t1.order_date, t1.user_id, t0.name FROM user_master t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t0.name IS NOT NULL ORDER BY t1.user_id DESC ",2,1,1,0,0,0,0,1,0,0,0,0,0,0,159,7000000,700000,700000,13591896.77754609,0,1
"SELECT t0.ts, t0.value, AVG(t0.value) FROM small_table t0 WHERE t0.ts > '2021-01-01' GROUP BY t0.value ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,102,100,10,1,0.0,0,1
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.ts DESC LIMIT 100 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,79,100,100,100,664.3856189774724,0,0
"SELECT t1.amount, t1.user_id, t0.user_id, AVG(t1.amount) FROM orders t0 INNER JOIN big_sales_table t1 ON t0.user_id = t1.user_id GROUP BY t0.price LIMIT 50 ",2,1,0,0,1,1,1,0,1,0,0,0,0,0,155,10000000,10000000,500000,9465784.284662087,0,2
"SELECT t0.category, t0.product_id, t0.price, SUM(t0.name) FROM products t0 LEFT JOIN big_sales_table t1 ON t0.product_id = t1.id WHERE t0.price > 313 AND t1.user_id = 156 ",2,1,1,0,1,1,0,0,0,0,0,0,0,0,170,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t1.id, SUM(t1.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 805 AND t0.id = 863 GROUP BY t0.ts HAVING COUNT(1) > 10 ORDER BY t0.value DESC LIMIT 10 ",1,1,1,0,1,2,1,1,1,0,0,0,0,0,192,100,10,1,0.0,0,1
SELECT t3.ts FROM clickstream t0 INNER JOIN clickstream t1 ON t0.user_id = t1.user_id LEFT JOIN big_sales_table t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t1.event_type IS NOT NULL AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t3.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t3.payload IS NOT NULL LIMIT 100 ,3,3,5,0,0,0,0,0,1,0,0,0,0,0,359,50000000,12500,12500,170120.50593046015,0,1
SELECT t0.value FROM small_table t0 LIMIT 50 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,100,100,100,664.3856189774724,0,0
"SELECT t1.value, t1.ts, SUM(t1.value) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id GROUP BY t1.value HAVING COUNT(1) > 10 ",1,1,0,0,1,2,1,0,0,0,0,0,0,0,139,100,100,5,11.60964047443681,0,1
